reservation_id,hotel_id,guest_ref,nationality_iso2,adults,children,rooms,nights,room_nights,arrival_date,departure_date,status,rate_code
RES-2026Q1-00978,MZN-DXB-001,g_caf88cc5db4e4857,FR,2,0,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,BAR
RES-2026Q1-01076,MZN-DXB-001,g_5bee9bde9cdc67ec,RU,2,0,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,CORP
RES-2026Q1-01110,MZN-DXB-001,g_695ee1c1ac921663,DE,2,0,1,7,7,2026-03-10,2026-03-17,CANCELLED,HOUSE
RES-2026Q1-01117,MZN-DXB-001,g_21aa6f6ca68a0185,DE,2,0,1,3,3,2026-03-10,2026-03-13,CHECKED_OUT,CORP
RES-2026Q1-01120,MZN-DXB-001,g_503faf58860d70ae,CN,1,0,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,COMP
RES-2026Q1-01151,MZN-DXB-001,g_5808978600722d45,IN,1,1,1,7,7,2026-03-10,2026-03-17,CHECKED_OUT,BAR
RES-2026Q1-00059,MZN-DXB-001,g_16a44bf10ba00211,GB,1,0,4,0,0,2026-03-11,2026-03-11,CHECKED_OUT,GOV
RES-2026Q1-00104,MZN-DXB-001,g_b01859fa4954ef2a,FR,1,0,1,3,3,2026-03-11,2026-03-14,CHECKED_OUT,COMP
RES-2026Q1-00289,MZN-DXB-001,g_c5b95283abd656b3,NL,2,0,1,5,5,2026-03-11,2026-03-16,CHECKED_OUT,BAR
RES-2026Q1-00304,MZN-DXB-001,g_b2bf757c934e76a4,RU,4,0,1,1,1,2026-03-11,2026-03-12,CHECKED_OUT,GOV
RES-2026Q1-00399,MZN-DXB-001,g_2e7aa7601f71c8f8,PH,2,0,1,1,1,2026-03-11,2026-03-12,CANCELLED,CORP
RES-2026Q1-00532,MZN-DXB-001,g_b5df57c0366afcb6,US,1,0,1,4,4,2026-03-11,2026-03-15,CHECKED_OUT,BAR
RES-2026Q1-00557,MZN-DXB-001,g_be7b5a7ef75c41d0,NL,1,1,2,2,4,2026-03-11,2026-03-13,CHECKED_OUT,BAR
RES-2026Q1-00729,MZN-DXB-001,g_d2a0e4d8f0018fcc,GB,3,0,2,1,2,2026-03-11,2026-03-12,CHECKED_OUT,BAR
RES-2026Q1-00797,MZN-DXB-001,g_6856ec198c115526,RU,3,1,1,1,1,2026-03-11,2026-03-12,CHECKED_OUT,BAR
RES-2026Q1-00867,MZN-DXB-001,g_d5d809945ea62c25,SA,1,0,1,7,7,2026-03-11,2026-03-18,CHECKED_OUT,GOV
RES-2026Q1-01021,MZN-DXB-001,g_0b0612d0c1ea40bb,GB,2,0,1,7,7,2026-03-11,2026-03-18,CHECKED_OUT,HOUSE
RES-2026Q1-01040,MZN-DXB-001,g_58967a7ca2cf6e0f,SA,1,0,2,2,4,2026-03-11,2026-03-13,CHECKED_OUT,BAR
RES-2026Q1-01055,MZN-DXB-001,g_7bef346d5c5eb3e9,CN,1,0,1,2,2,2026-03-11,2026-03-13,CHECKED_OUT,GOV
RES-2026Q1-01187,MZN-DXB-001,g_bad0f3d87593394f,JP,2,0,1,6,6,2026-03-11,2026-03-17,CHECKED_OUT,BAR
RES-2026Q1-00244,MZN-DXB-001,g_d2e67d2beb3c2b06,RU,1,0,1,1,1,2026-03-12,2026-03-13,NO_SHOW,OTA
RES-2026Q1-00392,MZN-DXB-001,g_1026b8994c1ef1c7,DE,2,0,1,10,10,2026-03-12,2026-03-22,CHECKED_OUT,BAR
RES-2026Q1-00439,MZN-DXB-001,g_82ea757ae116f0d0,US,4,0,1,14,14,2026-03-12,2026-03-26,CHECKED_OUT,CORP
RES-2026Q1-00528,MZN-DXB-001,g_9f08330a1ff7a41f,RU,1,0,1,3,3,2026-03-12,2026-03-15,CHECKED_OUT,BAR
RES-2026Q1-00593,MZN-DXB-001,g_05f9e5e15ec5430b,RU,2,1,1,1,1,2026-03-12,2026-03-13,CHECKED_OUT,BAR
RES-2026Q1-00860,MZN-DXB-001,g_96179b005e3e0591,IN,1,2,2,9,18,2026-03-12,2026-03-21,CHECKED_OUT,GROUP
RES-2026Q1-00999,MZN-DXB-001,g_c08876fb7c144eb2,DE,4,0,1,2,2,2026-03-12,2026-03-14,CHECKED_OUT,BAR
RES-2026Q1-01070,MZN-DXB-001,g_5e6cdc6b5d6de979,IN,1,0,1,18,18,2026-03-12,2026-03-30,CHECKED_OUT,OTA
RES-2026Q1-01150,MZN-DXB-001,g_7aca98e5c7e9d8bf,PH,1,0,1,6,6,2026-03-12,2026-03-18,CHECKED_OUT,HOUSE
RES-2026Q1-00134,MZN-DXB-001,g_7a968e7eee44ad56,GB,2,1,1,3,3,2026-03-13,2026-03-16,CHECKED_OUT,HOUSE
RES-2026Q1-00158,MZN-DXB-001,g_c29cddd7285c405c,EG,1,2,1,3,3,2026-03-13,2026-03-16,CHECKED_OUT,GROUP
RES-2026Q1-00160,MZN-DXB-001,g_d20c73eeb1b26200,NL,2,0,2,2,4,2026-03-13,2026-03-15,CHECKED_OUT,CORP
RES-2026Q1-00175,MZN-DXB-001,g_9a3a0f4a4d43fc96,IN,2,0,3,1,3,2026-03-13,2026-03-14,CHECKED_OUT,OTA
RES-2026Q1-00202,MZN-DXB-001,g_094a60800c772d41,EG,1,0,2,10,20,2026-03-13,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00277,MZN-DXB-001,g_00daaabbd957bb8d,IN,3,0,1,2,2,2026-03-13,2026-03-15,CHECKED_OUT,BAR
RES-2026Q1-00324,MZN-DXB-001,g_601afb309b594510,IN,4,0,1,1,1,2026-03-13,2026-03-14,CANCELLED,GROUP
RES-2026Q1-00462,MZN-DXB-001,g_5894824e52bd42f8,GB,1,0,1,8,8,2026-03-13,2026-03-21,CHECKED_OUT,OTA
RES-2026Q1-00543,MZN-DXB-001,g_bd7d2e206bb2e01c,GB,2,2,1,2,2,2026-03-13,2026-03-15,CHECKED_OUT,CORP
RES-2026Q1-00627,MZN-DXB-001,g_f1a6d127158fdbf4,US,2,0,1,9,9,2026-03-13,2026-03-22,CHECKED_OUT,GOV
RES-2026Q1-00783,MZN-DXB-001,g_59f61e6b4c7e938b,JP,2,0,1,2,2,2026-03-13,2026-03-15,CHECKED_OUT,COMP
RES-2026Q1-00824,MZN-DXB-001,g_d13f4cc8d7bbbcef,FR,2,1,1,3,3,2026-03-13,2026-03-16,NO_SHOW,BAR
RES-2026Q1-00848,MZN-DXB-001,g_f887ddd778deac01,EG,4,0,1,3,3,2026-03-13,2026-03-16,CHECKED_OUT,GOV
RES-2026Q1-00896,MZN-DXB-001,g_d7f7381999ee5ca5,RU,2,0,1,5,5,2026-03-13,2026-03-18,CHECKED_OUT,COMP
RES-2026Q1-00963,MZN-DXB-001,g_0e341d2148b53a23,IN,2,0,1,6,6,2026-03-13,2026-03-19,CHECKED_OUT,CORP
RES-2026Q1-00996,MZN-DXB-001,g_6326a7b6a3b95be5,GB,1,0,1,1,1,2026-03-13,2026-03-14,CANCELLED,OTA
RES-2026Q1-01130,MZN-DXB-001,g_a5e2619a85464c05,CN,1,0,1,1,1,2026-03-13,2026-03-14,CHECKED_OUT,OTA
RES-2026Q1-00102,MZN-DXB-001,g_7cdbc0e02e919ba9,US,2,1,1,1,1,2026-03-14,2026-03-15,CHECKED_OUT,COMP
RES-2026Q1-00135,MZN-DXB-001,g_ec03a84523f9ae34,IT,3,0,3,1,3,2026-03-14,2026-03-15,CHECKED_OUT,HOUSE
RES-2026Q1-00179,MZN-DXB-001,g_bf562bcdc1ab0eba,DE,1,1,1,2,2,2026-03-14,2026-03-16,CHECKED_OUT,BAR
RES-2026Q1-00285,MZN-DXB-001,g_cfc91d0651531120,GB,1,2,1,3,3,2026-03-14,2026-03-17,CANCELLED,GROUP
RES-2026Q1-00422,MZN-DXB-001,g_be1fd14fb8304787,SA,2,0,1,3,3,2026-03-14,2026-03-17,CHECKED_OUT,BAR
RES-2026Q1-00523,MZN-DXB-001,g_3e9092ffeb17d707,RU,4,0,1,12,12,2026-03-14,2026-03-26,CHECKED_OUT,BAR
RES-2026Q1-00661,MZN-DXB-001,g_1948c7db8ccbee61,CN,2,0,1,8,8,2026-03-14,2026-03-22,CHECKED_OUT,OTA
RES-2026Q1-00689,MZN-DXB-001,g_f6ae20b4cad94cdd,NL,1,0,1,2,2,2026-03-14,2026-03-16,CHECKED_OUT,GROUP
RES-2026Q1-00719,MZN-DXB-001,g_20e4bb7433f88065,GB,2,0,1,2,2,2026-03-14,2026-03-16,CHECKED_OUT,OTA
RES-2026Q1-00784,MZN-DXB-001,g_35d9d06d713afc9c,RU,2,2,1,2,2,2026-03-14,2026-03-16,CHECKED_OUT,BAR
RES-2026Q1-00855,MZN-DXB-001,g_addc6740e4bfefcf,EG,4,0,1,1,1,2026-03-14,2026-03-15,CHECKED_OUT,COMP
RES-2026Q1-00869,MZN-DXB-001,g_9a416770a53f73cd,FR,1,0,1,4,4,2026-03-14,2026-03-18,CHECKED_OUT,BAR
RES-2026Q1-00934,MZN-DXB-001,g_d46bbb8055fbafcb,NL,1,0,1,1,1,2026-03-14,2026-03-15,CHECKED_OUT,OTA
RES-2026Q1-01098,MZN-DXB-001,g_990b46aeb699b1d1,FR,1,2,1,10,10,2026-03-14,2026-03-24,CHECKED_OUT,CORP
RES-2026Q1-00091,MZN-DXB-001,g_b8f300eafecf1103,IS,1,0,1,1,1,2026-03-15,2026-03-16,CHECKED_OUT,OTA
RES-2026Q1-00096,MZN-DXB-001,g_4ffe752dfb80e148,US,2,0,1,14,14,2026-03-15,2026-03-29,CHECKED_OUT,COMP
RES-2026Q1-00143,MZN-DXB-001,g_772239864ac43c2e,PK,4,0,1,1,1,2026-03-15,2026-03-16,CHECKED_OUT,BAR
RES-2026Q1-00196,MZN-DXB-001,g_25585dc2271dc8e6,CH,1,0,1,18,18,2026-03-15,2026-04-02,CHECKED_OUT,BAR
RES-2026Q1-00207,MZN-DXB-001,g_21c7fd0acf73a127,PK,3,1,1,12,12,2026-03-15,2026-03-27,CANCELLED,HOUSE
RES-2026Q1-00279,MZN-DXB-001,g_b961e457a7fec852,CN,1,0,1,9,9,2026-03-15,2026-03-24,CHECKED_OUT,BAR
RES-2026Q1-00407,MZN-DXB-001,g_a4bce97aed6c810d,PL,1,0,1,5,5,2026-03-15,2026-03-20,CHECKED_OUT,GOV
RES-2026Q1-00414,MZN-DXB-001,g_fb629d469485d69f,US,1,1,1,8,8,2026-03-15,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00553,MZN-DXB-001,g_d9509f840436d623,DE,1,2,1,3,3,2026-03-15,2026-03-18,CHECKED_OUT,BAR
RES-2026Q1-00611,MZN-DXB-001,g_64924cc437f4535b,KZ,2,0,4,1,4,2026-03-15,2026-03-16,CHECKED_OUT,OTA
RES-2026Q1-00737,MZN-DXB-001,g_d2d0732f7cfe83ed,DE,1,2,1,2,2,2026-03-15,2026-03-17,CHECKED_OUT,CORP
RES-2026Q1-00828,MZN-DXB-001,g_5d0255dd63f56581,IN,2,0,1,3,3,2026-03-15,2026-03-18,CHECKED_OUT,HOUSE
RES-2026Q1-00829,MZN-DXB-001,g_2e5ea85c702f8967,KZ,2,0,1,3,3,2026-03-15,2026-03-18,CHECKED_OUT,OTA
RES-2026Q1-00844,MZN-DXB-001,g_6775947c10a1d8cb,DE,1,0,1,2,2,2026-03-15,2026-03-17,CHECKED_OUT,GOV
RES-2026Q1-00932,MZN-DXB-001,g_186a8c97b734a62b,KR,2,0,3,3,9,2026-03-15,2026-03-18,CHECKED_OUT,BAR
RES-2026Q1-01025,MZN-DXB-001,g_569a445b64497d9d,IN,1,0,1,1,1,2026-03-15,2026-03-16,CANCELLED,BAR
RES-2026Q1-01038,MZN-DXB-001,g_b60c1be8c99aad35,NL,2,2,1,3,3,2026-03-15,2026-03-18,CHECKED_OUT,OTA
RES-2026Q1-01089,MZN-DXB-001,g_81605313f11bb911,IT,2,0,2,7,14,2026-03-15,2026-03-22,CANCELLED,BAR
RES-2026Q1-00138,MZN-DXB-001,g_8413d1df22726ce2,SA,3,0,2,2,4,2026-03-16,2026-03-18,CHECKED_OUT,OTA
RES-2026Q1-00180,MZN-DXB-001,g_d394b328474a3e25,US,2,0,1,2,2,2026-03-16,2026-03-18,CANCELLED,GROUP
RES-2026Q1-00238,MZN-DXB-001,g_552751a060346a29,RU,2,0,1,3,3,2026-03-16,2026-03-19,CHECKED_OUT,BAR
RES-2026Q1-00250,MZN-DXB-001,g_857287e41c18dbbc,SA,2,0,1,4,4,2026-03-16,2026-03-20,CHECKED_OUT,BAR
RES-2026Q1-00435,MZN-DXB-001,g_081afa4d7d086c42,IT,1,0,1,4,4,2026-03-16,2026-03-20,CHECKED_OUT,BAR
RES-2026Q1-00476,MZN-DXB-001,g_a5cb3b9de02c312c,EG,2,1,1,7,7,2026-03-16,2026-03-23,NO_SHOW,BAR
RES-2026Q1-00498,MZN-DXB-001,g_1cbf31345cd8ac2f,IN,2,0,1,1,1,2026-03-16,2026-03-17,CHECKED_OUT,CORP
RES-2026Q1-00545,MZN-DXB-001,g_b1ba7b5650bb0d24,CN,1,1,1,7,7,2026-03-16,2026-03-23,CHECKED_OUT,CORP
RES-2026Q1-00623,MZN-DXB-001,g_ab7edecc325ee442,GB,3,0,1,9,9,2026-03-16,2026-03-25,CHECKED_OUT,OTA
RES-2026Q1-00652,MZN-DXB-001,g_8a1a73be943219a9,CH,2,0,1,1,1,2026-03-16,2026-03-17,CHECKED_OUT,BAR
RES-2026Q1-00677,MZN-DXB-001,g_844b7beb02a7f1c0,CN,1,1,1,1,1,2026-03-16,2026-03-17,CHECKED_OUT,BAR
RES-2026Q1-00687,MZN-DXB-001,g_de5207310f26edbb,IN,2,0,1,3,3,2026-03-16,2026-03-19,CHECKED_OUT,BAR
RES-2026Q1-00777,MZN-DXB-001,g_294faffa5aaf99b0,PL,1,0,1,4,4,2026-03-16,2026-03-20,NO_SHOW,BAR
RES-2026Q1-00930,MZN-DXB-001,g_c47ee6ce6a08ee64,RU,1,2,1,4,4,2026-03-16,2026-03-20,CANCELLED,HOUSE
RES-2026Q1-00946,MZN-DXB-001,g_ed15fea13c6ce4d4,DE,2,0,4,4,16,2026-03-16,2026-03-20,CHECKED_OUT,OTA
RES-2026Q1-00948,MZN-DXB-001,g_ae33a6934ea8e0ab,DE,2,0,1,3,3,2026-03-16,2026-03-19,CHECKED_OUT,GROUP
RES-2026Q1-00987,MZN-DXB-001,g_0aca2cffd039efe7,AU,2,0,1,3,3,2026-03-16,2026-03-19,CHECKED_OUT,CORP
RES-2026Q1-00989,MZN-DXB-001,g_4c16ea60dc4b9c35,RU,2,0,1,3,3,2026-03-16,2026-03-19,NO_SHOW,OTA
RES-2026Q1-00998,MZN-DXB-001,g_238a449b82fc04dc,JP,2,0,1,9,9,2026-03-16,2026-03-25,CHECKED_OUT,GROUP
RES-2026Q1-01036,MZN-DXB-001,g_76835f14dd51445d,PK,2,0,4,1,4,2026-03-16,2026-03-17,CANCELLED,OTA
RES-2026Q1-01136,MZN-DXB-001,g_26f5e9219e1dceae,IN,1,0,1,2,2,2026-03-16,2026-03-18,CHECKED_OUT,CORP
RES-2026Q1-01149,MZN-DXB-001,g_122d12ae13fb0d0e,AU,1,0,3,9,27,2026-03-16,2026-03-25,CHECKED_OUT,GROUP
RES-2026Q1-00098,MZN-DXB-001,g_31b5b398a20a2ec0,CZ,2,0,1,2,2,2026-03-17,2026-03-19,CHECKED_OUT,COMP
RES-2026Q1-00309,MZN-DXB-001,g_fce6be6dbb508346,DE,1,0,1,3,3,2026-03-17,2026-03-20,CHECKED_OUT,GOV
RES-2026Q1-00467,MZN-DXB-001,g_e7ea21ed9e3bf92b,DE,2,2,1,5,5,2026-03-17,2026-03-22,CHECKED_OUT,OTA
RES-2026Q1-00552,MZN-DXB-001,g_ccc0a79328678f47,IN,1,1,1,6,6,2026-03-17,2026-03-23,CHECKED_OUT,GROUP
RES-2026Q1-00662,MZN-DXB-001,g_5d1835aea6ccddd7,RU,2,0,1,3,3,2026-03-17,2026-03-20,CHECKED_OUT,GROUP
RES-2026Q1-00802,MZN-DXB-001,g_40b1331c8d86cf25,RU,2,0,3,3,9,2026-03-17,2026-03-20,CANCELLED,BAR
RES-2026Q1-00856,MZN-DXB-001,g_74e01aa903249431,RU,1,2,1,2,2,2026-03-17,2026-03-19,CHECKED_OUT,CORP
RES-2026Q1-00902,MZN-DXB-001,g_d50c23412cb34650,US,2,0,1,3,3,2026-03-17,2026-03-20,CHECKED_OUT,CORP
RES-2026Q1-00094,MZN-DXB-001,g_d5939c7ae7f7f652,IN,2,0,1,2,2,2026-03-18,2026-03-20,CHECKED_OUT,COMP
RES-2026Q1-00131,MZN-DXB-001,g_e5a6616171e33e9b,GB,2,0,1,2,2,2026-03-18,2026-03-20,CHECKED_OUT,HOUSE
RES-2026Q1-00274,MZN-DXB-001,g_e32a2d79113091d6,GB,2,0,1,5,5,2026-03-18,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00275,MZN-DXB-001,g_fddb6d8d22251f43,SA,2,0,1,1,1,2026-03-18,2026-03-19,CHECKED_OUT,BAR
RES-2026Q1-00378,MZN-DXB-001,g_5a97714f4ef40acf,RU,2,0,1,3,3,2026-03-18,2026-03-21,CHECKED_OUT,CORP
RES-2026Q1-00382,MZN-DXB-001,g_f54643a10c2983f9,JP,1,0,1,21,21,2026-03-18,2026-04-08,CHECKED_OUT,HOUSE
RES-2026Q1-00572,MZN-DXB-001,g_ae7c2fe884b11390,PH,1,0,1,1,1,2026-03-18,2026-03-19,CHECKED_OUT,CORP
RES-2026Q1-00631,MZN-DXB-001,g_105a78fdb80528ca,GB,2,0,1,3,3,2026-03-18,2026-03-21,CHECKED_OUT,BAR
RES-2026Q1-00678,MZN-DXB-001,g_e97de0a3f8061338,AU,2,1,1,5,5,2026-03-18,2026-03-23,CHECKED_OUT,GROUP
RES-2026Q1-00713,MZN-DXB-001,g_ee51a3914121daaa,GB,2,2,1,2,2,2026-03-18,2026-03-20,CHECKED_OUT,CORP
RES-2026Q1-00843,MZN-DXB-001,g_3aeae80e99860611,GB,3,0,1,8,8,2026-03-18,2026-03-26,CHECKED_OUT,BAR
RES-2026Q1-00889,MZN-DXB-001,g_f2f11d25a43a5e06,GB,4,0,4,4,16,2026-03-18,2026-03-22,CHECKED_OUT,OTA
RES-2026Q1-00891,MZN-DXB-001,g_716a94a0dec7439c,SA,2,1,1,5,5,2026-03-18,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00967,MZN-DXB-001,g_7620b75214448ec7,IN,2,1,1,3,3,2026-03-18,2026-03-21,CHECKED_OUT,BAR
RES-2026Q1-01031,MZN-DXB-001,g_e31aaaf3a24d1e1d,EG,2,2,1,3,3,2026-03-18,2026-03-21,CHECKED_OUT,BAR
RES-2026Q1-01106,MZN-DXB-001,g_baa62f783d0c61dc,GB,2,0,1,3,3,2026-03-18,2026-03-21,CANCELLED,BAR
RES-2026Q1-01116,MZN-DXB-001,g_cd6e6df8f66e6e16,CZ,1,2,4,1,4,2026-03-18,2026-03-19,CHECKED_OUT,BAR
RES-2026Q1-01131,MZN-DXB-001,g_fcba88468bb4fd22,FR,1,0,1,7,7,2026-03-18,2026-03-25,CHECKED_OUT,BAR
RES-2026Q1-01189,MZN-DXB-001,g_a35516de33d4bc84,RU,2,0,1,9,9,2026-03-18,2026-03-27,CHECKED_OUT,GOV
RES-2026Q1-01200,MZN-DXB-001,g_1e5c332ca73b7aa2,CH,2,2,1,2,2,2026-03-18,2026-03-20,CHECKED_OUT,BAR
RES-2026Q1-00066,MZN-DXB-001,g_a3cfd0400ddfc30b,PH,1,0,1,0,0,2026-03-19,2026-03-19,CHECKED_OUT,BAR
RES-2026Q1-00165,MZN-DXB-001,g_ec5a2657570cea7d,RU,4,0,1,7,7,2026-03-19,2026-03-26,CHECKED_OUT,OTA
RES-2026Q1-00449,MZN-DXB-001,g_4e0eaa79522ecca1,PK,2,0,1,1,1,2026-03-19,2026-03-20,CHECKED_OUT,OTA
RES-2026Q1-00562,MZN-DXB-001,g_06a3f07afb5f6ea4,DE,2,0,1,12,12,2026-03-19,2026-03-31,CHECKED_OUT,BAR
RES-2026Q1-00646,MZN-DXB-001,g_ff6b6f7d86157748,EG,2,0,1,5,5,2026-03-19,2026-03-24,CHECKED_OUT,CORP
RES-2026Q1-00647,MZN-DXB-001,g_cbe12821c725db16,RU,4,0,1,4,4,2026-03-19,2026-03-23,CHECKED_OUT,GOV
RES-2026Q1-00660,MZN-DXB-001,g_f5b4daa57862c9a6,GB,2,0,1,4,4,2026-03-19,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00663,MZN-DXB-001,g_05046734ca4134ce,RU,2,0,1,3,3,2026-03-19,2026-03-22,CHECKED_OUT,OTA
RES-2026Q1-00746,MZN-DXB-001,g_4307f87922a7a01d,RU,1,0,1,3,3,2026-03-19,2026-03-22,CHECKED_OUT,CORP
RES-2026Q1-00925,MZN-DXB-001,g_d73e1d6ce2a50721,FR,3,0,1,4,4,2026-03-19,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00928,MZN-DXB-001,g_d7b0dfe8fa002258,CZ,1,2,2,4,8,2026-03-19,2026-03-23,CHECKED_OUT,OTA
RES-2026Q1-01018,MZN-DXB-001,g_d61bdb233c18ad3b,RU,2,1,1,2,2,2026-03-19,2026-03-21,CHECKED_OUT,OTA
RES-2026Q1-01035,MZN-DXB-001,g_816e9f5c4a0fbc12,SA,2,0,1,4,4,2026-03-19,2026-03-23,CHECKED_OUT,CORP
RES-2026Q1-01170,MZN-DXB-001,g_8873aa5e50ae0339,GB,2,0,1,1,1,2026-03-19,2026-03-20,CHECKED_OUT,OTA
RES-2026Q1-00191,MZN-DXB-001,g_2d16d9c24f546585,CH,1,0,1,7,7,2026-03-20,2026-03-27,CHECKED_OUT,HOUSE
RES-2026Q1-00323,MZN-DXB-001,g_5d593782d27469e9,SA,1,0,1,5,5,2026-03-20,2026-03-25,CHECKED_OUT,OTA
RES-2026Q1-00352,MZN-DXB-001,g_a597e71b9db70516,PH,1,2,1,5,5,2026-03-20,2026-03-25,CHECKED_OUT,GROUP
RES-2026Q1-00385,MZN-DXB-001,g_b7d485893f702bed,GB,1,0,1,2,2,2026-03-20,2026-03-22,CANCELLED,GROUP
RES-2026Q1-00454,MZN-DXB-001,g_7a086a66ce6a3f82,PH,1,0,1,2,2,2026-03-20,2026-03-22,CHECKED_OUT,BAR
RES-2026Q1-00510,MZN-DXB-001,g_ae3dcc3b6c7ed629,DE,2,0,1,3,3,2026-03-20,2026-03-23,CHECKED_OUT,GROUP
RES-2026Q1-00639,MZN-DXB-001,g_c1a4c419f5bd81d1,DE,1,0,1,3,3,2026-03-20,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00682,MZN-DXB-001,g_5888575d338c31ec,DE,1,0,2,1,2,2026-03-20,2026-03-21,CHECKED_OUT,BAR
RES-2026Q1-00790,MZN-DXB-001,g_6bd255e8bce02f3b,RU,2,0,1,4,4,2026-03-20,2026-03-24,CANCELLED,GOV
RES-2026Q1-00962,MZN-DXB-001,g_bfeba7be96b9af3c,SA,1,0,1,2,2,2026-03-20,2026-03-22,CANCELLED,BAR
RES-2026Q1-01085,MZN-DXB-001,g_eb31f803064c407d,IN,1,0,1,4,4,2026-03-20,2026-03-24,CHECKED_OUT,OTA
RES-2026Q1-00139,MZN-DXB-001,g_aaa678ba2536a74b,US,2,2,1,1,1,2026-03-21,2026-03-22,CHECKED_OUT,GOV
RES-2026Q1-00184,MZN-DXB-001,g_ba80efb706598e4a,SA,1,0,1,3,3,2026-03-21,2026-03-24,CHECKED_OUT,OTA
RES-2026Q1-00208,MZN-DXB-001,g_df807c34acb670c1,IN,2,0,1,5,5,2026-03-21,2026-03-26,CHECKED_OUT,HOUSE
RES-2026Q1-00271,MZN-DXB-001,g_4068eecde66437ee,EG,4,0,1,6,6,2026-03-21,2026-03-27,CHECKED_OUT,OTA
RES-2026Q1-00308,MZN-DXB-001,g_51f6eb1ca957359d,GB,1,0,1,1,1,2026-03-21,2026-03-22,CANCELLED,CORP
RES-2026Q1-00437,MZN-DXB-001,g_0fe2909a7d601659,SA,2,0,1,7,7,2026-03-21,2026-03-28,CHECKED_OUT,OTA
RES-2026Q1-00621,MZN-DXB-001,g_2860a502f7fa3032,GB,1,0,1,4,4,2026-03-21,2026-03-25,CHECKED_OUT,GOV
RES-2026Q1-00780,MZN-DXB-001,g_c04bbfb6cf968116,IN,2,0,1,7,7,2026-03-21,2026-03-28,CANCELLED,CORP
RES-2026Q1-00871,MZN-DXB-001,g_c7826687bfdf0215,IT,2,0,1,2,2,2026-03-21,2026-03-23,CHECKED_OUT,GROUP
RES-2026Q1-00933,MZN-DXB-001,g_a3227d443086ce8e,CZ,2,0,1,3,3,2026-03-21,2026-03-24,CHECKED_OUT,CORP
RES-2026Q1-00984,MZN-DXB-001,g_608a917efc327c92,RU,2,0,1,1,1,2026-03-21,2026-03-22,CHECKED_OUT,BAR
RES-2026Q1-00988,MZN-DXB-001,g_e40968b606cb1138,GB,1,0,1,4,4,2026-03-21,2026-03-25,CHECKED_OUT,BAR
RES-2026Q1-01177,MZN-DXB-001,g_8960eef4ed24f364,IT,1,0,1,1,1,2026-03-21,2026-03-22,CHECKED_OUT,BAR
RES-2026Q1-00077,MZN-DXB-001,g_ea9b36ec2ef251fa,IN,2,1,1,0,0,2026-03-22,2026-03-22,CHECKED_OUT,BAR
RES-2026Q1-00198,MZN-DXB-001,g_b7e94779727f624b,PL,2,0,2,3,6,2026-03-22,2026-03-25,CHECKED_OUT,GROUP
RES-2026Q1-00232,MZN-DXB-001,g_f7729db3a77a24ea,PH,3,0,1,5,5,2026-03-22,2026-03-27,CHECKED_OUT,BAR
RES-2026Q1-00322,MZN-DXB-001,g_43a22e3beb2e3754,CH,1,0,2,2,4,2026-03-22,2026-03-24,CHECKED_OUT,OTA
RES-2026Q1-00371,MZN-DXB-001,g_90d4cca4360dbe03,IN,2,1,1,3,3,2026-03-22,2026-03-25,CHECKED_OUT,HOUSE
RES-2026Q1-00537,MZN-DXB-001,g_57edafb11441ad59,PL,3,0,1,2,2,2026-03-22,2026-03-24,CHECKED_OUT,COMP
RES-2026Q1-00550,MZN-DXB-001,g_c1d1e6b5257d276e,FR,2,1,1,11,11,2026-03-22,2026-04-02,NO_SHOW,GOV
RES-2026Q1-00624,MZN-DXB-001,g_0d63eea5ebb64540,GB,2,0,1,3,3,2026-03-22,2026-03-25,CHECKED_OUT,BAR
RES-2026Q1-00628,MZN-DXB-001,g_997808ebce3e4098,RU,1,0,2,3,6,2026-03-22,2026-03-25,CHECKED_OUT,OTA
RES-2026Q1-00635,MZN-DXB-001,g_f0766c987aaf87b4,IT,1,0,1,1,1,2026-03-22,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00683,MZN-DXB-001,g_71c951feecef4130,IN,2,0,1,1,1,2026-03-22,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00710,MZN-DXB-001,g_4b383e3223b3f7bd,DE,2,3,1,7,7,2026-03-22,2026-03-29,CHECKED_OUT,BAR
RES-2026Q1-00711,MZN-DXB-001,g_c2a963fb5309967d,IN,1,1,1,1,1,2026-03-22,2026-03-23,CHECKED_OUT,BAR
RES-2026Q1-00723,MZN-DXB-001,g_e1c307a8fb30c330,US,1,0,1,7,7,2026-03-22,2026-03-29,CHECKED_OUT,CORP
RES-2026Q1-00726,MZN-DXB-001,g_fdf4687362891180,CN,1,0,1,2,2,2026-03-22,2026-03-24,CHECKED_OUT,BAR
